tourist_id,segment_order,from_poi,to_poi,point_order,latitude,longitude,transport_mode
T006,1,Tiger Hill,Tenzing Rock,192,27.015871,88.251864,car
T006,1,Tiger Hill,Tenzing Rock,193,27.015989,88.251871,car
T006,1,Tiger Hill,Tenzing Rock,194,27.016082,88.251843,car
T006,1,Tiger Hill,Tenzing Rock,195,27.01616,88.251789,car
T006,1,Tiger Hill,Tenzing Rock,196,27.016169,88.25172,car
T006,1,Tiger Hill,Tenzing Rock,197,27.016171,88.251567,car
T006,1,Tiger Hill,Tenzing Rock,198,27.016198,88.251477,car
T006,1,Tiger Hill,Tenzing Rock,199,27.016218,88.2514,car
T006,1,Tiger Hill,Tenzing Rock,200,27.016269,88.251326,car
T006,1,Tiger Hill,Tenzing Rock,201,27.016347,88.251266,car
T006,1,Tiger Hill,Tenzing Rock,202,27.016363,88.25115,car
T006,1,Tiger Hill,Tenzing Rock,203,27.016439,88.250962,car
T006,1,Tiger Hill,Tenzing Rock,204,27.016408,88.250832,car
T006,1,Tiger Hill,Tenzing Rock,205,27.016412,88.250724,car
T006,1,Tiger Hill,Tenzing Rock,206,27.016351,88.250583,car
T006,1,Tiger Hill,Tenzing Rock,207,27.016337,88.25044,car
T006,1,Tiger Hill,Tenzing Rock,208,27.016347,88.250299,car
T006,1,Tiger Hill,Tenzing Rock,209,27.016362,88.250249,car
T006,1,Tiger Hill,Tenzing Rock,210,27.016423,88.250209,car
T006,1,Tiger Hill,Tenzing Rock,211,27.016509,88.250201,car
T006,1,Tiger Hill,Tenzing Rock,212,27.016589,88.250201,car
T006,1,Tiger Hill,Tenzing Rock,213,27.016674,88.25024,car
T006,1,Tiger Hill,Tenzing Rock,214,27.016754,88.250349,car
T006,1,Tiger Hill,Tenzing Rock,215,27.016794,88.250474,car
T006,1,Tiger Hill,Tenzing Rock,216,27.016816,88.250663,car
T006,1,Tiger Hill,Tenzing Rock,217,27.016719,88.250847,car
T006,1,Tiger Hill,Tenzing Rock,218,27.016701,88.250938,car
T006,1,Tiger Hill,Tenzing Rock,219,27.016724,88.251045,car
T006,1,Tiger Hill,Tenzing Rock,220,27.016748,88.251099,car
T006,1,Tiger Hill,Tenzing Rock,221,27.0168,88.251121,car
T006,1,Tiger Hill,Tenzing Rock,222,27.016854,88.251102,car
T006,1,Tiger Hill,Tenzing Rock,223,27.016919,88.251047,car
T006,1,Tiger Hill,Tenzing Rock,224,27.017009,88.250973,car
T006,1,Tiger Hill,Tenzing Rock,225,27.017081,88.25095,car
T006,1,Tiger Hill,Tenzing Rock,226,27.017182,88.250958,car
T006,1,Tiger Hill,Tenzing Rock,227,27.017269,88.250973,car
T006,1,Tiger Hill,Tenzing Rock,228,27.017349,88.251024,car
T006,1,Tiger Hill,Tenzing Rock,229,27.017365,88.251097,car
T006,1,Tiger Hill,Tenzing Rock,230,27.017338,88.251247,car
T006,1,Tiger Hill,Tenzing Rock,231,27.017351,88.251316,car
T006,1,Tiger Hill,Tenzing Rock,232,27.017395,88.251347,car
T006,1,Tiger Hill,Tenzing Rock,233,27.017461,88.251345,car
T006,1,Tiger Hill,Tenzing Rock,234,27.017593,88.251318,car
T006,1,Tiger Hill,Tenzing Rock,235,27.017644,88.251332,car
T006,1,Tiger Hill,Tenzing Rock,236,27.017837,88.251696,car
T006,1,Tiger Hill,Tenzing Rock,237,27.017924,88.251826,car
T006,1,Tiger Hill,Tenzing Rock,238,27.018028,88.251979,car
T006,1,Tiger Hill,Tenzing Rock,239,27.018057,88.252078,car
T006,1,Tiger Hill,Tenzing Rock,240,27.018056,88.252186,car
T006,1,Tiger Hill,Tenzing Rock,241,27.018007,88.25229,car
T006,1,Tiger Hill,Tenzing Rock,242,27.017928,88.252352,car
T006,1,Tiger Hill,Tenzing Rock,243,27.017599,88.252415,car
T006,1,Tiger Hill,Tenzing Rock,244,27.017434,88.252408,car
T006,1,Tiger Hill,Tenzing Rock,245,27.017334,88.252368,car
T006,1,Tiger Hill,Tenzing Rock,246,27.017237,88.252392,car
T006,1,Tiger Hill,Tenzing Rock,247,27.017204,88.252448,car
T006,1,Tiger Hill,Tenzing Rock,248,27.0172,88.252536,car
T006,1,Tiger Hill,Tenzing Rock,249,27.017215,88.25262,car
T006,1,Tiger Hill,Tenzing Rock,250,27.017257,88.252697,car
T006,1,Tiger Hill,Tenzing Rock,251,27.017342,88.252851,car
T006,1,Tiger Hill,Tenzing Rock,252,27.017335,88.252905,car
T006,1,Tiger Hill,Tenzing Rock,253,27.017176,88.253196,car
T006,1,Tiger Hill,Tenzing Rock,254,27.017116,88.253246,car
T006,1,Tiger Hill,Tenzing Rock,255,27.017049,88.253311,car
T006,1,Tiger Hill,Tenzing Rock,256,27.017031,88.253384,car
T006,1,Tiger Hill,Tenzing Rock,257,27.01704,88.253471,car
T006,1,Tiger Hill,Tenzing Rock,258,27.017088,88.253558,car
T006,1,Tiger Hill,Tenzing Rock,259,27.017177,88.253651,car
T006,1,Tiger Hill,Tenzing Rock,260,27.017405,88.253782,car
T006,1,Tiger Hill,Tenzing Rock,261,27.017732,88.253862,car
T006,1,Tiger Hill,Tenzing Rock,262,27.017871,88.253903,car
T006,1,Tiger Hill,Tenzing Rock,263,27.018059,88.25392,car
T006,1,Tiger Hill,Tenzing Rock,264,27.018151,88.254022,car
T006,1,Tiger Hill,Tenzing Rock,265,27.018275,88.254126,car
T006,1,Tiger Hill,Tenzing Rock,266,27.018628,88.254279,car
T006,1,Tiger Hill,Tenzing Rock,267,27.018764,88.25438,car
T006,1,Tiger Hill,Tenzing Rock,268,27.018608,88.254762,car
T006,1,Tiger Hill,Tenzing Rock,269,27.018697,88.255061,car
T006,1,Tiger Hill,Tenzing Rock,270,27.018804,88.255154,car
T006,1,Tiger Hill,Tenzing Rock,271,27.018997,88.255124,car
T006,1,Tiger Hill,Tenzing Rock,272,27.019128,88.25508,car
T006,1,Tiger Hill,Tenzing Rock,273,27.019219,88.255099,car
T006,1,Tiger Hill,Tenzing Rock,274,27.019319,88.255286,car
T006,1,Tiger Hill,Tenzing Rock,275,27.019368,88.255319,car
T006,1,Tiger Hill,Tenzing Rock,276,27.019448,88.255341,car
T006,1,Tiger Hill,Tenzing Rock,277,27.019568,88.25536,car
T006,1,Tiger Hill,Tenzing Rock,278,27.019739,88.255269,car
T006,1,Tiger Hill,Tenzing Rock,279,27.019834,88.255217,car
T006,1,Tiger Hill,Tenzing Rock,280,27.019905,88.255189,car
T006,1,Tiger Hill,Tenzing Rock,281,27.019978,88.255197,car
T006,1,Tiger Hill,Tenzing Rock,282,27.020053,88.255204,car
T006,1,Tiger Hill,Tenzing Rock,283,27.020139,88.255297,car
T006,1,Tiger Hill,Tenzing Rock,284,27.020203,88.255353,car
T006,1,Tiger Hill,Tenzing Rock,285,27.020273,88.255365,car
T006,1,Tiger Hill,Tenzing Rock,286,27.020359,88.255337,car
T006,1,Tiger Hill,Tenzing Rock,287,27.020411,88.25528,car
T006,1,Tiger Hill,Tenzing Rock,288,27.020489,88.255257,car
T006,1,Tiger Hill,Tenzing Rock,289,27.020612,88.255249,car
T006,1,Tiger Hill,Tenzing Rock,290,27.020723,88.255278,car
T006,1,Tiger Hill,Tenzing Rock,291,27.020817,88.255274,car
T006,1,Tiger Hill,Tenzing Rock,292,27.020946,88.255356,car
T006,1,Tiger Hill,Tenzing Rock,293,27.021084,88.255328,car
T006,1,Tiger Hill,Tenzing Rock,294,27.021249,88.255279,car
T006,1,Tiger Hill,Tenzing Rock,295,27.021394,88.255281,car
T006,1,Tiger Hill,Tenzing Rock,296,27.021503,88.25532,car
T006,1,Tiger Hill,Tenzing Rock,297,27.021668,88.255429,car
T006,1,Tiger Hill,Tenzing Rock,298,27.021803,88.255505,car
T006,1,Tiger Hill,Tenzing Rock,299,27.02193,88.255546,car
T006,1,Tiger Hill,Tenzing Rock,300,27.022055,88.255532,car
T006,1,Tiger Hill,Tenzing Rock,301,27.022148,88.255521,car
T006,1,Tiger Hill,Tenzing Rock,302,27.022228,88.255564,car
T006,1,Tiger Hill,Tenzing Rock,303,27.022302,88.255683,car
T006,1,Tiger Hill,Tenzing Rock,304,27.022384,88.255868,car
T006,1,Tiger Hill,Tenzing Rock,305,27.022444,88.256109,car
T006,1,Tiger Hill,Tenzing Rock,306,27.022492,88.256263,car
T006,1,Tiger Hill,Tenzing Rock,307,27.022511,88.256357,car
T006,1,Tiger Hill,Tenzing Rock,308,27.022573,88.256433,car
T006,1,Tiger Hill,Tenzing Rock,309,27.022723,88.256525,car
T006,1,Tiger Hill,Tenzing Rock,310,27.022864,88.256626,car
T006,1,Tiger Hill,Tenzing Rock,311,27.023002,88.256711,car
T006,1,Tiger Hill,Tenzing Rock,312,27.023097,88.256864,car
T006,1,Tiger Hill,Tenzing Rock,313,27.023195,88.256954,car
T006,1,Tiger Hill,Tenzing Rock,314,27.023337,88.256935,car
T006,1,Tiger Hill,Tenzing Rock,315,27.023414,88.256828,car
T006,1,Tiger Hill,Tenzing Rock,316,27.023468,88.256663,car
T006,1,Tiger Hill,Tenzing Rock,317,27.023508,88.256571,car
T006,1,Tiger Hill,Tenzing Rock,318,27.023602,88.256446,car
T006,1,Tiger Hill,Tenzing Rock,319,27.023708,88.256383,car
T006,1,Tiger Hill,Tenzing Rock,320,27.023864,88.256299,car
T006,1,Tiger Hill,Tenzing Rock,321,27.02401,88.256264,car
T006,1,Tiger Hill,Tenzing Rock,322,27.024124,88.256278,car
T006,1,Tiger Hill,Tenzing Rock,323,27.024231,88.256297,car
T006,1,Tiger Hill,Tenzing Rock,324,27.024344,88.256307,car
T006,1,Tiger Hill,Tenzing Rock,325,27.024428,88.256285,car
T006,1,Tiger Hill,Tenzing Rock,326,27.024508,88.256207,car
T006,1,Tiger Hill,Tenzing Rock,327,27.024553,88.256093,car
T006,1,Tiger Hill,Tenzing Rock,328,27.02457,88.255988,car
T006,1,Tiger Hill,Tenzing Rock,329,27.024555,88.255942,car
T006,1,Tiger Hill,Tenzing Rock,330,27.024566,88.255904,car
T006,1,Tiger Hill,Tenzing Rock,331,27.024602,88.255872,car
T006,1,Tiger Hill,Tenzing Rock,332,27.024659,88.255871,car
T006,1,Tiger Hill,Tenzing Rock,333,27.024715,88.25592,car
T006,1,Tiger Hill,Tenzing Rock,334,27.024751,88.256061,car
T006,1,Tiger Hill,Tenzing Rock,335,27.024814,88.256186,car
T006,1,Tiger Hill,Tenzing Rock,336,27.024922,88.256285,car
T006,1,Tiger Hill,Tenzing Rock,337,27.025045,88.256322,car
T006,1,Tiger Hill,Tenzing Rock,338,27.025129,88.256319,car
T006,1,Tiger Hill,Tenzing Rock,339,27.025161,88.256351,car
T006,1,Tiger Hill,Tenzing Rock,340,27.025163,88.256429,car
T006,1,Tiger Hill,Tenzing Rock,341,27.025183,88.256504,car
T006,1,Tiger Hill,Tenzing Rock,342,27.025231,88.25656,car
T006,1,Tiger Hill,Tenzing Rock,343,27.025332,88.256589,car
T006,1,Tiger Hill,Tenzing Rock,344,27.025417,88.256598,car
T006,1,Tiger Hill,Tenzing Rock,345,27.025494,88.256547,car
T006,1,Tiger Hill,Tenzing Rock,346,27.025596,88.256447,car
T006,1,Tiger Hill,Tenzing Rock,347,27.025737,88.25642,car
T006,1,Tiger Hill,Tenzing Rock,348,27.025907,88.256424,car
T006,1,Tiger Hill,Tenzing Rock,349,27.026078,88.256436,car
T006,1,Tiger Hill,Tenzing Rock,350,27.026175,88.256453,car
T006,1,Tiger Hill,Tenzing Rock,351,27.026262,88.256539,car
T006,1,Tiger Hill,Tenzing Rock,352,27.026319,88.256612,car
T006,1,Tiger Hill,Tenzing Rock,353,27.026347,88.256712,car
T006,1,Tiger Hill,Tenzing Rock,354,27.026362,88.256803,car
T006,1,Tiger Hill,Tenzing Rock,355,27.026412,88.256901,car
T006,1,Tiger Hill,Tenzing Rock,356,27.026473,88.256964,car
T006,1,Tiger Hill,Tenzing Rock,357,27.02655,88.256961,car
T006,1,Tiger Hill,Tenzing Rock,358,27.026586,88.256892,car
T006,1,Tiger Hill,Tenzing Rock,359,27.026613,88.256819,car
T006,1,Tiger Hill,Tenzing Rock,360,27.02666,88.256772,car
T006,1,Tiger Hill,Tenzing Rock,361,27.026728,88.256759,car
T006,1,Tiger Hill,Tenzing Rock,362,27.026819,88.256805,car
T006,1,Tiger Hill,Tenzing Rock,363,27.027026,88.25697,car
T006,1,Tiger Hill,Tenzing Rock,364,27.027758,88.257358,car
T006,1,Tiger Hill,Tenzing Rock,365,27.027846,88.257459,car
T006,1,Tiger Hill,Tenzing Rock,366,27.027903,88.257575,car
T006,1,Tiger Hill,Tenzing Rock,367,27.027931,88.257674,car
T006,1,Tiger Hill,Tenzing Rock,368,27.027963,88.257805,car
T006,1,Tiger Hill,Tenzing Rock,369,27.028053,88.257948,car
T006,1,Tiger Hill,Tenzing Rock,370,27.028124,88.258051,car
T006,1,Tiger Hill,Tenzing Rock,371,27.028296,88.258285,car
T006,1,Tiger Hill,Tenzing Rock,372,27.028479,88.258548,car
T006,1,Tiger Hill,Tenzing Rock,373,27.028643,88.258674,car
T006,1,Tiger Hill,Tenzing Rock,374,27.02891,88.258803,car
T006,1,Tiger Hill,Tenzing Rock,375,27.029156,88.258872,car
T006,1,Tiger Hill,Tenzing Rock,376,27.029259,88.258883,car
T006,1,Tiger Hill,Tenzing Rock,377,27.029413,88.258783,car
T006,1,Tiger Hill,Tenzing Rock,378,27.029483,88.258774,car
T006,1,Tiger Hill,Tenzing Rock,379,27.029594,88.258793,car
T006,1,Tiger Hill,Tenzing Rock,380,27.029707,88.25883,car
T006,1,Tiger Hill,Tenzing Rock,381,27.029831,88.258855,car
T006,1,Tiger Hill,Tenzing Rock,382,27.029943,88.25881,car
T006,1,Tiger Hill,Tenzing Rock,383,27.030039,88.258734,car
T006,1,Tiger Hill,Tenzing Rock,384,27.030126,88.258576,car
T006,1,Tiger Hill,Tenzing Rock,385,27.030233,88.258435,car
T006,1,Tiger Hill,Tenzing Rock,386,27.030369,88.258367,car
T006,1,Tiger Hill,Tenzing Rock,387,27.030505,88.25832,car
T006,1,Tiger Hill,Tenzing Rock,388,27.030654,88.258326,car
T006,1,Tiger Hill,Tenzing Rock,389,27.030788,88.258369,car
T006,1,Tiger Hill,Tenzing Rock,390,27.031004,88.258394,car
T006,1,Tiger Hill,Tenzing Rock,391,27.031109,88.258355,car
T006,1,Tiger Hill,Tenzing Rock,392,27.031198,88.258288,car
T006,1,Tiger Hill,Tenzing Rock,393,27.031372,88.258155,car
T006,1,Tiger Hill,Tenzing Rock,394,27.031512,88.258146,car
T006,1,Tiger Hill,Tenzing Rock,395,27.031647,88.258204,car
T006,1,Tiger Hill,Tenzing Rock,396,27.031751,88.258279,car
T006,1,Tiger Hill,Tenzing Rock,397,27.031778,88.258393,car
T006,1,Tiger Hill,Tenzing Rock,398,27.031748,88.258634,car
T006,1,Tiger Hill,Tenzing Rock,399,27.031759,88.258711,car
T006,1,Tiger Hill,Tenzing Rock,400,27.03182,88.258757,car
T006,1,Tiger Hill,Tenzing Rock,401,27.031907,88.258759,car
T006,1,Tiger Hill,Tenzing Rock,402,27.031968,88.258768,car
T006,1,Tiger Hill,Tenzing Rock,403,27.032057,88.258763,car
T006,1,Tiger Hill,Tenzing Rock,404,27.032146,88.258753,car
T006,1,Tiger Hill,Tenzing Rock,405,27.032184,88.258776,car
T006,1,Tiger Hill,Tenzing Rock,406,27.032195,88.258838,car
T006,1,Tiger Hill,Tenzing Rock,407,27.032178,88.258916,car
T006,1,Tiger Hill,Tenzing Rock,408,27.032045,88.259273,car
T006,1,Tiger Hill,Tenzing Rock,409,27.03206,88.259407,car
T006,1,Tiger Hill,Tenzing Rock,410,27.032058,88.259486,car
T006,1,Tiger Hill,Tenzing Rock,411,27.032004,88.259589,car
T006,1,Tiger Hill,Tenzing Rock,412,27.031999,88.259671,car
T006,1,Tiger Hill,Tenzing Rock,413,27.031988,88.259889,car
T006,1,Tiger Hill,Tenzing Rock,414,27.031876,88.259987,car
T006,1,Tiger Hill,Tenzing Rock,415,27.031745,88.260029,car
T006,1,Tiger Hill,Tenzing Rock,416,27.03164,88.260143,car
T006,1,Tiger Hill,Tenzing Rock,417,27.031433,88.260337,car
T006,1,Tiger Hill,Tenzing Rock,418,27.031359,88.260399,car
T006,1,Tiger Hill,Tenzing Rock,419,27.031344,88.260493,car
T006,1,Tiger Hill,Tenzing Rock,420,27.031386,88.260577,car
T006,1,Tiger Hill,Tenzing Rock,421,27.031478,88.260596,car
T006,1,Tiger Hill,Tenzing Rock,422,27.031634,88.260585,car
T006,1,Tiger Hill,Tenzing Rock,423,27.031793,88.26056,car
T006,1,Tiger Hill,Tenzing Rock,424,27.031926,88.260577,car
T006,1,Tiger Hill,Tenzing Rock,425,27.032071,88.260644,car
T006,1,Tiger Hill,Tenzing Rock,426,27.032104,88.260732,car
T006,1,Tiger Hill,Tenzing Rock,427,27.03209,88.260875,car
T006,1,Tiger Hill,Tenzing Rock,428,27.032109,88.261001,car
T006,1,Tiger Hill,Tenzing Rock,429,27.032148,88.261076,car
T006,1,Tiger Hill,Tenzing Rock,430,27.032236,88.261105,car
T006,1,Tiger Hill,Tenzing Rock,431,27.032324,88.261102,car
T006,1,Tiger Hill,Tenzing Rock,432,27.032452,88.261048,car
T006,1,Tiger Hill,Tenzing Rock,433,27.032548,88.260966,car
T006,1,Tiger Hill,Tenzing Rock,434,27.032639,88.260852,car
T006,1,Tiger Hill,Tenzing Rock,435,27.032691,88.260772,car
T006,1,Tiger Hill,Tenzing Rock,436,27.032751,88.260611,car
T006,1,Tiger Hill,Tenzing Rock,437,27.0328,88.260496,car
T006,1,Tiger Hill,Tenzing Rock,438,27.032898,88.260387,car
T006,1,Tiger Hill,Tenzing Rock,439,27.033067,88.260322,car
T006,1,Tiger Hill,Tenzing Rock,440,27.033216,88.260321,car
T006,1,Tiger Hill,Tenzing Rock,441,27.033407,88.260427,car
T006,1,Tiger Hill,Tenzing Rock,442,27.033559,88.260591,car
T006,1,Tiger Hill,Tenzing Rock,443,27.033592,88.260653,car
T006,1,Tiger Hill,Tenzing Rock,444,27.033567,88.260704,car
T006,1,Tiger Hill,Tenzing Rock,445,27.033435,88.260747,car
T006,1,Tiger Hill,Tenzing Rock,446,27.033406,88.260824,car
T006,1,Tiger Hill,Tenzing Rock,447,27.033412,88.260932,car
T006,1,Tiger Hill,Tenzing Rock,448,27.03348,88.260991,car
T006,1,Tiger Hill,Tenzing Rock,449,27.033557,88.261072,car
T006,1,Tiger Hill,Tenzing Rock,450,27.033703,88.261188,car
T006,1,Tiger Hill,Tenzing Rock,451,27.033799,88.26126,car
T006,1,Tiger Hill,Tenzing Rock,452,27.033945,88.261362,car
T006,1,Tiger Hill,Tenzing Rock,453,27.034269,88.261527,car
T006,1,Tiger Hill,Tenzing Rock,454,27.034386,88.261602,car
T006,1,Tiger Hill,Tenzing Rock,455,27.034349,88.261456,car
T006,1,Tiger Hill,Tenzing Rock,456,27.03428,88.261377,car
T006,1,Tiger Hill,Tenzing Rock,457,27.034093,88.261222,car
T006,1,Tiger Hill,Tenzing Rock,458,27.03391,88.261034,car
T006,1,Tiger Hill,Tenzing Rock,459,27.033804,88.260875,car
T006,1,Tiger Hill,Tenzing Rock,460,27.033806,88.26078,car
T006,1,Tiger Hill,Tenzing Rock,461,27.033808,88.260621,car
T006,1,Tiger Hill,Tenzing Rock,462,27.033801,88.260443,car
T006,1,Tiger Hill,Tenzing Rock,463,27.033755,88.26029,car
T006,1,Tiger Hill,Tenzing Rock,464,27.033632,88.260141,car
T006,1,Tiger Hill,Tenzing Rock,465,27.03348,88.260007,car
T006,1,Tiger Hill,Tenzing Rock,466,27.033289,88.259912,car
T006,1,Tiger Hill,Tenzing Rock,467,27.03317,88.259873,car
T006,1,Tiger Hill,Tenzing Rock,468,27.033055,88.259866,car
T006,1,Tiger Hill,Tenzing Rock,469,27.032916,88.259949,car
T006,1,Tiger Hill,Tenzing Rock,470,27.032746,88.259971,car
T006,1,Tiger Hill,Tenzing Rock,471,27.032656,88.259977,car
T006,1,Tiger Hill,Tenzing Rock,472,27.032579,88.259983,car
T006,1,Tiger Hill,Tenzing Rock,473,27.032521,88.259932,car
T006,1,Tiger Hill,Tenzing Rock,474,27.032525,88.259856,car
T006,1,Tiger Hill,Tenzing Rock,475,27.032584,88.259793,car
T006,1,Tiger Hill,Tenzing Rock,476,27.032755,88.259678,car
T006,1,Tiger Hill,Tenzing Rock,477,27.03296,88.25951,car
T006,1,Tiger Hill,Tenzing Rock,478,27.032947,88.259404,car
T006,1,Tiger Hill,Tenzing Rock,479,27.032972,88.259326,car
T006,1,Tiger Hill,Tenzing Rock,480,27.033027,88.259234,car
T006,1,Tiger Hill,Tenzing Rock,481,27.033259,88.259014,car
T006,1,Tiger Hill,Tenzing Rock,482,27.033402,88.258829,car
T006,1,Tiger Hill,Tenzing Rock,483,27.033444,88.25869,car
T006,1,Tiger Hill,Tenzing Rock,484,27.033457,88.258583,car
T006,1,Tiger Hill,Tenzing Rock,485,27.033448,88.25849,car
T006,1,Tiger Hill,Tenzing Rock,486,27.033415,88.258373,car
T006,1,Tiger Hill,Tenzing Rock,487,27.033174,88.258051,car
T006,1,Tiger Hill,Tenzing Rock,488,27.032932,88.257797,car
T006,1,Tiger Hill,Tenzing Rock,489,27.032852,88.257741,car
T006,1,Tiger Hill,Tenzing Rock,490,27.032741,88.25769,car
T006,1,Tiger Hill,Tenzing Rock,491,27.032548,88.257609,car
T006,1,Tiger Hill,Tenzing Rock,492,27.032478,88.25754,car
T006,1,Tiger Hill,Tenzing Rock,493,27.032414,88.257447,car
T006,1,Tiger Hill,Tenzing Rock,494,27.032494,88.257315,car
T006,1,Tiger Hill,Tenzing Rock,495,27.032437,88.257221,car
T006,1,Tiger Hill,Tenzing Rock,496,27.032354,88.25717,car
T006,1,Tiger Hill,Tenzing Rock,497,27.03221,88.257144,car
T006,1,Tiger Hill,Tenzing Rock,498,27.032213,88.257101,car
T006,1,Tiger Hill,Tenzing Rock,499,27.032483,88.257109,car
T006,1,Tiger Hill,Tenzing Rock,500,27.032483,88.257039,car
T006,1,Tiger Hill,Tenzing Rock,501,27.032356,88.256972,car
T006,1,Tiger Hill,Tenzing Rock,502,27.032167,88.256956,car
T006,1,Tiger Hill,Tenzing Rock,503,27.032072,88.256945,car
T006,1,Tiger Hill,Tenzing Rock,504,27.032174,88.256867,car
T006,1,Tiger Hill,Tenzing Rock,505,27.032263,88.256776,car
T006,1,Tiger Hill,Tenzing Rock,506,27.032404,88.256688,car
T006,1,Tiger Hill,Tenzing Rock,507,27.032487,88.256588,car
T006,2,Tenzing Rock,Peace Pagoda,0,27.032487,88.256588,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,1,27.032404,88.256688,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,2,27.032263,88.256776,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,3,27.032174,88.256867,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,4,27.032072,88.256945,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,5,27.032167,88.256956,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,6,27.032356,88.256972,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,7,27.032483,88.257039,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,8,27.032483,88.257109,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,9,27.032213,88.257101,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,10,27.03221,88.257144,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,11,27.032354,88.25717,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,12,27.032437,88.257221,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,13,27.032494,88.257315,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,14,27.032414,88.257447,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,15,27.032478,88.25754,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,16,27.032548,88.257609,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,17,27.032741,88.25769,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,18,27.032852,88.257741,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,19,27.032932,88.257797,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,20,27.033174,88.258051,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,21,27.033415,88.258373,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,22,27.033448,88.25849,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,23,27.033457,88.258583,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,24,27.033444,88.25869,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,25,27.033402,88.258829,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,26,27.033259,88.259014,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,27,27.033027,88.259234,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,28,27.032972,88.259326,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,29,27.032947,88.259404,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,30,27.03296,88.25951,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,31,27.033014,88.259581,shared_jeep
T006,2,Tenzing Rock,Peace Pagoda,32,27.033117,88.259627,shared_jeep
